0.3149360120296478,0.8599944114685059,0.0
0.3900667726993561,0.8147933483123779,-0.03959636017680168
0.4440309703350067,0.6997100114822388,-0.0554339699447155
0.4784435033798218,0.5975143909454346,-0.068840391933918
0.5167438387870789,0.5307644605636597,-0.08341968059539795
0.35844430327415466,0.5219235420227051,-0.025816166773438454
0.3711049556732178,0.3729894757270813,-0.04709164425730705
0.3761484622955322,0.2788287401199341,-0.06321452558040619
0.37848860025405884,0.1985042691230774,-0.07499811053276062
0.30390244722366333,0.5137502551078796,-0.026381928473711014
0.30350133776664734,0.34898823499679565,-0.042609766125679016
0.30115461349487305,0.24238437414169312,-0.05930140241980553
0.2950955927371979,0.15404969453811646,-0.07347190380096436
0.25648337602615356,0.5392459034919739,-0.033386532217264175
0.2469431310892105,0.38682830333709717,-0.057822052389383316
0.24114194512367249,0.292138934135437,-0.08034791797399521
0.23577414453029633,0.21037521958351135,-0.09527091681957245
0.2142033576965332,0.5909785628318787,-0.04492015019059181
0.1909446269273758,0.47950443625450134,-0.07112861424684525
0.17719505727291107,0.406816303730011,-0.08946588635444641
0.16571635007858276,0.3397253751754761,-0.10118278115987778
