0.3208650052547455,0.7713912129402161
0.3701568841934204,0.7255734205245972
0.388029545545578,0.6235243678092957
0.3517618477344513,0.5468547940254211
0.30058738589286804,0.5192131996154785
0.3619554340839386,0.4856082797050476
0.37056678533554077,0.34200286865234375
0.37269726395606995,0.26017677783966064
0.37166714668273926,0.1881801187992096
0.3170942962169647,0.48073428869247437
0.3150154650211334,0.3248322010040283
0.3094295859336853,0.23378734290599823
0.3023117184638977,0.15157794952392578
0.2761891186237335,0.5055360794067383
0.2657868266105652,0.3652843236923218
0.2561509609222412,0.2787955403327942
0.24845200777053833,0.2029605507850647
0.23747166991233826,0.5583908557891846
0.21696430444717407,0.45650890469551086
0.20218434929847717,0.38865071535110474
0.18986818194389343,0.3291005492210388
