0.3249102234840393,0.7700523138046265
0.39401623606681824,0.7381687164306641
0.45421716570854187,0.652023196220398
0.5051878690719604,0.5766023993492126
0.5562456846237183,0.5374143123626709
0.39204761385917664,0.47854453325271606
0.3971995413303375,0.33070653676986694
0.39677637815475464,0.2432691752910614
0.3964536190032959,0.1753661334514618
0.34636613726615906,0.48783305287361145
0.3206195831298828,0.41481366753578186
0.32129499316215515,0.5327093601226807
0.33003219962120056,0.6064790487289429
0.30458688735961914,0.5240233540534973
0.2855348289012909,0.4803767502307892
0.2960739731788635,0.5889894366264343
0.3126314878463745,0.6363958716392517
0.27171629667282104,0.573736310005188
0.2511444389820099,0.5207988619804382
0.26614058017730713,0.5957539081573486
0.2817959487438202,0.6301783323287964
