Epoch: [35][3380/3706], lr: 0.00100	Time 0.669 (0.646)	Data 0.000 (0.002)	Loss 0.4915 (0.7020)	Prec@1 87.500 (79.463)	Prec@5 90.625 (92.250)
Epoch: [35][3400/3706], lr: 0.00100	Time 0.634 (0.646)	Data 0.000 (0.002)	Loss 0.8630 (0.7021)	Prec@1 78.125 (79.464)	Prec@5 93.750 (92.257)
Epoch: [35][3420/3706], lr: 0.00100	Time 0.630 (0.646)	Data 0.001 (0.002)	Loss 0.6467 (0.7020)	Prec@1 78.125 (79.466)	Prec@5 93.750 (92.254)
Epoch: [35][3440/3706], lr: 0.00100	Time 0.619 (0.646)	Data 0.000 (0.002)	Loss 0.8468 (0.7022)	Prec@1 78.125 (79.464)	Prec@5 90.625 (92.252)
Epoch: [35][3460/3706], lr: 0.00100	Time 0.684 (0.646)	Data 0.000 (0.001)	Loss 0.8445 (0.7023)	Prec@1 84.375 (79.462)	Prec@5 90.625 (92.264)
Epoch: [35][3480/3706], lr: 0.00100	Time 0.694 (0.646)	Data 0.000 (0.001)	Loss 1.3616 (0.7022)	Prec@1 59.375 (79.464)	Prec@5 78.125 (92.262)
Epoch: [35][3500/3706], lr: 0.00100	Time 0.648 (0.646)	Data 0.000 (0.001)	Loss 0.6341 (0.7019)	Prec@1 75.000 (79.470)	Prec@5 96.875 (92.275)
Epoch: [35][3520/3706], lr: 0.00100	Time 0.635 (0.646)	Data 0.000 (0.001)	Loss 0.7140 (0.7018)	Prec@1 75.000 (79.479)	Prec@5 93.750 (92.278)
Epoch: [35][3540/3706], lr: 0.00100	Time 0.639 (0.646)	Data 0.000 (0.001)	Loss 0.8724 (0.7019)	Prec@1 71.875 (79.473)	Prec@5 93.750 (92.271)
Epoch: [35][3560/3706], lr: 0.00100	Time 0.630 (0.646)	Data 0.000 (0.001)	Loss 0.6931 (0.7019)	Prec@1 81.250 (79.476)	Prec@5 90.625 (92.273)
Epoch: [35][3580/3706], lr: 0.00100	Time 0.626 (0.646)	Data 0.000 (0.001)	Loss 0.8944 (0.7020)	Prec@1 75.000 (79.465)	Prec@5 93.750 (92.271)
Epoch: [35][3600/3706], lr: 0.00100	Time 0.632 (0.646)	Data 0.000 (0.001)	Loss 0.5583 (0.7017)	Prec@1 84.375 (79.480)	Prec@5 93.750 (92.276)
Epoch: [35][3620/3706], lr: 0.00100	Time 0.670 (0.646)	Data 0.000 (0.001)	Loss 0.7145 (0.7015)	Prec@1 78.125 (79.483)	Prec@5 87.500 (92.278)
Epoch: [35][3640/3706], lr: 0.00100	Time 0.692 (0.646)	Data 0.000 (0.001)	Loss 0.3148 (0.7011)	Prec@1 93.750 (79.495)	Prec@5 100.000 (92.284)
Epoch: [35][3660/3706], lr: 0.00100	Time 0.779 (0.646)	Data 0.000 (0.001)	Loss 0.7797 (0.7015)	Prec@1 81.250 (79.493)	Prec@5 90.625 (92.278)
Epoch: [35][3680/3706], lr: 0.00100	Time 0.691 (0.646)	Data 0.000 (0.001)	Loss 0.7832 (0.7014)	Prec@1 81.250 (79.499)	Prec@5 84.375 (92.270)
Epoch: [35][3700/3706], lr: 0.00100	Time 0.631 (0.646)	Data 0.000 (0.001)	Loss 0.6142 (0.7014)	Prec@1 81.250 (79.501)	Prec@5 93.750 (92.274)
Epoch: [36][0/3706], lr: 0.00100	Time 5.001 (5.001)	Data 4.182 (4.182)	Loss 0.7229 (0.7229)	Prec@1 75.000 (75.000)	Prec@5 93.750 (93.750)
Epoch: [36][20/3706], lr: 0.00100	Time 0.603 (0.902)	Data 0.000 (0.225)	Loss 0.6783 (0.6924)	Prec@1 84.375 (79.167)	Prec@5 93.750 (91.667)
Epoch: [36][40/3706], lr: 0.00100	Time 0.603 (0.782)	Data 0.000 (0.115)	Loss 0.8714 (0.6760)	Prec@1 71.875 (79.421)	Prec@5 100.000 (92.378)
Epoch: [36][60/3706], lr: 0.00100	Time 0.605 (0.740)	Data 0.000 (0.078)	Loss 0.6436 (0.6920)	Prec@1 81.250 (79.508)	Prec@5 93.750 (92.469)
Epoch: [36][80/3706], lr: 0.00100	Time 0.660 (0.717)	Data 0.000 (0.059)	Loss 0.5524 (0.7017)	Prec@1 84.375 (79.514)	Prec@5 96.875 (92.708)
Epoch: [36][100/3706], lr: 0.00100	Time 0.673 (0.705)	Data 0.000 (0.047)	Loss 0.6784 (0.7032)	Prec@1 81.250 (79.394)	Prec@5 93.750 (92.420)
Epoch: [36][120/3706], lr: 0.00100	Time 0.668 (0.697)	Data 0.000 (0.039)	Loss 0.8159 (0.6970)	Prec@1 81.250 (79.726)	Prec@5 87.500 (92.562)
Epoch: [36][140/3706], lr: 0.00100	Time 0.677 (0.692)	Data 0.000 (0.034)	Loss 0.6769 (0.6891)	Prec@1 78.125 (80.186)	Prec@5 87.500 (92.465)
Epoch: [36][160/3706], lr: 0.00100	Time 0.665 (0.687)	Data 0.000 (0.030)	Loss 0.5689 (0.6842)	Prec@1 78.125 (80.066)	Prec@5 100.000 (92.644)
Epoch: [36][180/3706], lr: 0.00100	Time 0.607 (0.683)	Data 0.000 (0.026)	Loss 0.3813 (0.6925)	Prec@1 87.500 (79.817)	Prec@5 100.000 (92.645)
Epoch: [36][200/3706], lr: 0.00100	Time 0.612 (0.680)	Data 0.000 (0.024)	Loss 0.8142 (0.6935)	Prec@1 71.875 (79.757)	Prec@5 96.875 (92.755)
Epoch: [36][220/3706], lr: 0.00100	Time 0.619 (0.677)	Data 0.000 (0.022)	Loss 0.5259 (0.6952)	Prec@1 90.625 (79.666)	Prec@5 90.625 (92.817)
Epoch: [36][240/3706], lr: 0.00100	Time 0.604 (0.675)	Data 0.000 (0.020)	Loss 0.8132 (0.6934)	Prec@1 75.000 (79.733)	Prec@5 87.500 (92.855)
Epoch: [36][260/3706], lr: 0.00100	Time 0.604 (0.674)	Data 0.000 (0.018)	Loss 0.4605 (0.6960)	Prec@1 84.375 (79.658)	Prec@5 90.625 (92.756)
Epoch: [36][280/3706], lr: 0.00100	Time 0.601 (0.672)	Data 0.000 (0.017)	Loss 0.8893 (0.6941)	Prec@1 75.000 (79.749)	Prec@5 90.625 (92.827)
Epoch: [36][300/3706], lr: 0.00100	Time 0.605 (0.671)	Data 0.000 (0.016)	Loss 0.6277 (0.6965)	Prec@1 84.375 (79.745)	Prec@5 93.750 (92.805)
Epoch: [36][320/3706], lr: 0.00100	Time 0.666 (0.670)	Data 0.000 (0.015)	Loss 0.5711 (0.7010)	Prec@1 81.250 (79.663)	Prec@5 90.625 (92.592)
Epoch: [36][340/3706], lr: 0.00100	Time 0.769 (0.670)	Data 0.000 (0.014)	Loss 0.9358 (0.7024)	Prec@1 68.750 (79.610)	Prec@5 87.500 (92.595)
Epoch: [36][360/3706], lr: 0.00100	Time 0.605 (0.669)	Data 0.000 (0.013)	Loss 0.2550 (0.7022)	Prec@1 93.750 (79.519)	Prec@5 96.875 (92.616)
Epoch: [36][380/3706], lr: 0.00100	Time 0.684 (0.668)	Data 0.000 (0.013)	Loss 0.6335 (0.7002)	Prec@1 78.125 (79.585)	Prec@5 90.625 (92.602)
Epoch: [36][400/3706], lr: 0.00100	Time 0.643 (0.667)	Data 0.000 (0.012)	Loss 0.8316 (0.6997)	Prec@1 68.750 (79.582)	Prec@5 90.625 (92.550)
Epoch: [36][420/3706], lr: 0.00100	Time 0.675 (0.667)	Data 0.000 (0.011)	Loss 0.7642 (0.7018)	Prec@1 84.375 (79.469)	Prec@5 90.625 (92.599)
Epoch: [36][440/3706], lr: 0.00100	Time 0.682 (0.666)	Data 0.000 (0.011)	Loss 1.0114 (0.7006)	Prec@1 68.750 (79.478)	Prec@5 90.625 (92.630)
Epoch: [36][460/3706], lr: 0.00100	Time 0.680 (0.666)	Data 0.000 (0.011)	Loss 1.0992 (0.7024)	Prec@1 68.750 (79.420)	Prec@5 84.375 (92.625)
Epoch: [36][480/3706], lr: 0.00100	Time 0.665 (0.665)	Data 0.000 (0.010)	Loss 0.6326 (0.7019)	Prec@1 81.250 (79.398)	Prec@5 96.875 (92.620)
Epoch: [36][500/3706], lr: 0.00100	Time 0.679 (0.665)	Data 0.001 (0.010)	Loss 0.8189 (0.6968)	Prec@1 78.125 (79.560)	Prec@5 93.750 (92.696)
Epoch: [36][520/3706], lr: 0.00100	Time 0.662 (0.664)	Data 0.000 (0.009)	Loss 1.0197 (0.7008)	Prec@1 68.750 (79.445)	Prec@5 90.625 (92.640)
Epoch: [36][540/3706], lr: 0.00100	Time 0.683 (0.664)	Data 0.000 (0.009)	Loss 0.6472 (0.6968)	Prec@1 78.125 (79.552)	Prec@5 87.500 (92.710)
Epoch: [36][560/3706], lr: 0.00100	Time 0.666 (0.664)	Data 0.000 (0.009)	Loss 0.5473 (0.6956)	Prec@1 81.250 (79.540)	Prec@5 96.875 (92.742)
Epoch: [36][580/3706], lr: 0.00100	Time 0.677 (0.664)	Data 0.001 (0.008)	Loss 0.9987 (0.6931)	Prec@1 68.750 (79.572)	Prec@5 81.250 (92.739)
Epoch: [36][600/3706], lr: 0.00100	Time 0.606 (0.664)	Data 0.000 (0.008)	Loss 0.7663 (0.6924)	Prec@1 78.125 (79.602)	Prec@5 90.625 (92.710)
Epoch: [36][620/3706], lr: 0.00100	Time 0.604 (0.663)	Data 0.000 (0.008)	Loss 0.7609 (0.6922)	Prec@1 75.000 (79.589)	Prec@5 96.875 (92.754)
Epoch: [36][640/3706], lr: 0.00100	Time 0.711 (0.663)	Data 0.000 (0.008)	Loss 0.7014 (0.6920)	Prec@1 84.375 (79.617)	Prec@5 93.750 (92.755)
Epoch: [36][660/3706], lr: 0.00100	Time 0.611 (0.663)	Data 0.000 (0.007)	Loss 0.6723 (0.6932)	Prec@1 78.125 (79.595)	Prec@5 90.625 (92.762)
Epoch: [36][680/3706], lr: 0.00100	Time 0.608 (0.663)	Data 0.000 (0.007)	Loss 0.8453 (0.6939)	Prec@1 78.125 (79.593)	Prec@5 90.625 (92.750)
Epoch: [36][700/3706], lr: 0.00100	Time 0.643 (0.662)	Data 0.000 (0.007)	Loss 0.3517 (0.6943)	Prec@1 84.375 (79.596)	Prec@5 93.750 (92.707)
Epoch: [36][720/3706], lr: 0.00100	Time 0.626 (0.662)	Data 0.001 (0.007)	Loss 1.2322 (0.6956)	Prec@1 62.500 (79.542)	Prec@5 81.250 (92.710)
Epoch: [36][740/3706], lr: 0.00100	Time 0.605 (0.662)	Data 0.000 (0.007)	Loss 0.2242 (0.6921)	Prec@1 96.875 (79.626)	Prec@5 100.000 (92.763)
Epoch: [36][760/3706], lr: 0.00100	Time 0.641 (0.662)	Data 0.000 (0.006)	Loss 0.5383 (0.6925)	Prec@1 81.250 (79.636)	Prec@5 93.750 (92.732)
Epoch: [36][780/3706], lr: 0.00100	Time 0.628 (0.662)	Data 0.000 (0.006)	Loss 0.5529 (0.6920)	Prec@1 84.375 (79.621)	Prec@5 90.625 (92.734)
Epoch: [36][800/3706], lr: 0.00100	Time 0.640 (0.662)	Data 0.000 (0.006)	Loss 0.7756 (0.6942)	Prec@1 81.250 (79.576)	Prec@5 87.500 (92.716)
Epoch: [36][820/3706], lr: 0.00100	Time 0.626 (0.662)	Data 0.000 (0.006)	Loss 0.9311 (0.6936)	Prec@1 78.125 (79.594)	Prec@5 93.750 (92.745)
Epoch: [36][840/3706], lr: 0.00100	Time 0.633 (0.662)	Data 0.000 (0.006)	Loss 0.8399 (0.6929)	Prec@1 78.125 (79.626)	Prec@5 87.500 (92.743)
Epoch: [36][860/3706], lr: 0.00100	Time 0.605 (0.662)	Data 0.000 (0.006)	Loss 1.1063 (0.6939)	Prec@1 71.875 (79.580)	Prec@5 84.375 (92.763)
Epoch: [36][880/3706], lr: 0.00100	Time 0.652 (0.662)	Data 0.000 (0.006)	Loss 0.7019 (0.6951)	Prec@1 78.125 (79.576)	Prec@5 96.875 (92.707)
Epoch: [36][900/3706], lr: 0.00100	Time 0.633 (0.662)	Data 0.000 (0.006)	Loss 0.7602 (0.6955)	Prec@1 68.750 (79.530)	Prec@5 93.750 (92.682)
Epoch: [36][920/3706], lr: 0.00100	Time 0.607 (0.662)	Data 0.000 (0.005)	Loss 0.9479 (0.6954)	Prec@1 75.000 (79.526)	Prec@5 87.500 (92.674)
Epoch: [36][940/3706], lr: 0.00100	Time 0.606 (0.662)	Data 0.000 (0.005)	Loss 0.5476 (0.6962)	Prec@1 78.125 (79.523)	Prec@5 93.750 (92.654)
Epoch: [36][960/3706], lr: 0.00100	Time 0.642 (0.662)	Data 0.000 (0.005)	Loss 0.6760 (0.6956)	Prec@1 78.125 (79.517)	Prec@5 90.625 (92.680)
Epoch: [36][980/3706], lr: 0.00100	Time 0.636 (0.661)	Data 0.000 (0.005)	Loss 0.6477 (0.6972)	Prec@1 81.250 (79.498)	Prec@5 87.500 (92.613)
Epoch: [36][1000/3706], lr: 0.00100	Time 0.607 (0.661)	Data 0.000 (0.005)	Loss 0.7705 (0.6966)	Prec@1 71.875 (79.489)	Prec@5 93.750 (92.614)
Epoch: [36][1020/3706], lr: 0.00100	Time 0.637 (0.661)	Data 0.000 (0.005)	Loss 0.7811 (0.6967)	Prec@1 81.250 (79.530)	Prec@5 93.750 (92.614)
Epoch: [36][1040/3706], lr: 0.00100	Time 0.632 (0.661)	Data 0.000 (0.005)	Loss 0.6865 (0.6966)	Prec@1 78.125 (79.545)	Prec@5 93.750 (92.603)
Epoch: [36][1060/3706], lr: 0.00100	Time 0.610 (0.661)	Data 0.000 (0.005)	Loss 0.4571 (0.6969)	Prec@1 87.500 (79.542)	Prec@5 96.875 (92.590)
Epoch: [36][1080/3706], lr: 0.00100	Time 0.643 (0.661)	Data 0.000 (0.005)	Loss 0.1830 (0.6961)	Prec@1 93.750 (79.562)	Prec@5 100.000 (92.599)
Epoch: [36][1100/3706], lr: 0.00100	Time 0.662 (0.661)	Data 0.000 (0.005)	Loss 0.7796 (0.6962)	Prec@1 75.000 (79.561)	Prec@5 87.500 (92.620)
Epoch: [36][1120/3706], lr: 0.00100	Time 0.648 (0.661)	Data 0.000 (0.004)	Loss 0.5605 (0.6949)	Prec@1 87.500 (79.602)	Prec@5 90.625 (92.621)
Epoch: [36][1140/3706], lr: 0.00100	Time 0.673 (0.661)	Data 0.001 (0.004)	Loss 0.5709 (0.6950)	Prec@1 87.500 (79.590)	Prec@5 93.750 (92.611)
Epoch: [36][1160/3706], lr: 0.00100	Time 0.706 (0.660)	Data 0.000 (0.004)	Loss 0.7542 (0.6950)	Prec@1 71.875 (79.573)	Prec@5 93.750 (92.614)
Epoch: [36][1180/3706], lr: 0.00100	Time 0.650 (0.660)	Data 0.000 (0.004)	Loss 0.5977 (0.6957)	Prec@1 84.375 (79.562)	Prec@5 96.875 (92.612)
Epoch: [36][1200/3706], lr: 0.00100	Time 0.657 (0.660)	Data 0.000 (0.004)	Loss 0.7429 (0.6964)	Prec@1 81.250 (79.540)	Prec@5 96.875 (92.600)
Epoch: [36][1220/3706], lr: 0.00100	Time 0.655 (0.660)	Data 0.000 (0.004)	Loss 0.5945 (0.6948)	Prec@1 78.125 (79.563)	Prec@5 96.875 (92.609)
Epoch: [36][1240/3706], lr: 0.00100	Time 0.648 (0.660)	Data 0.000 (0.004)	Loss 0.5754 (0.6947)	Prec@1 81.250 (79.578)	Prec@5 93.750 (92.599)
Epoch: [36][1260/3706], lr: 0.00100	Time 0.633 (0.660)	Data 0.000 (0.004)	Loss 0.2965 (0.6940)	Prec@1 90.625 (79.582)	Prec@5 96.875 (92.603)
Epoch: [36][1280/3706], lr: 0.00100	Time 0.650 (0.660)	Data 0.000 (0.004)	Loss 0.7853 (0.6937)	Prec@1 81.250 (79.591)	Prec@5 87.500 (92.599)
Epoch: [36][1300/3706], lr: 0.00100	Time 0.637 (0.660)	Data 0.000 (0.004)	Loss 0.9128 (0.6933)	Prec@1 78.125 (79.607)	Prec@5 90.625 (92.609)
Epoch: [36][1320/3706], lr: 0.00100	Time 0.739 (0.660)	Data 0.000 (0.004)	Loss 0.4509 (0.6917)	Prec@1 81.250 (79.637)	Prec@5 96.875 (92.617)
Epoch: [36][1340/3706], lr: 0.00100	Time 0.732 (0.660)	Data 0.000 (0.004)	Loss 0.6113 (0.6930)	Prec@1 87.500 (79.626)	Prec@5 96.875 (92.569)
Epoch: [36][1360/3706], lr: 0.00100	Time 0.648 (0.660)	Data 0.000 (0.004)	Loss 0.6919 (0.6944)	Prec@1 81.250 (79.613)	Prec@5 93.750 (92.547)
Epoch: [36][1380/3706], lr: 0.00100	Time 0.647 (0.660)	Data 0.000 (0.004)	Loss 0.8637 (0.6948)	Prec@1 75.000 (79.600)	Prec@5 90.625 (92.551)
Epoch: [36][1400/3706], lr: 0.00100	Time 0.644 (0.660)	Data 0.000 (0.004)	Loss 0.9466 (0.6946)	Prec@1 78.125 (79.606)	Prec@5 84.375 (92.563)
Epoch: [36][1420/3706], lr: 0.00100	Time 0.644 (0.660)	Data 0.001 (0.004)	Loss 0.5370 (0.6947)	Prec@1 81.250 (79.612)	Prec@5 93.750 (92.569)
Epoch: [36][1440/3706], lr: 0.00100	Time 0.633 (0.660)	Data 0.000 (0.004)	Loss 0.5242 (0.6947)	Prec@1 84.375 (79.606)	Prec@5 90.625 (92.568)
Epoch: [36][1460/3706], lr: 0.00100	Time 0.742 (0.659)	Data 0.000 (0.004)	Loss 1.0973 (0.6951)	Prec@1 65.625 (79.592)	Prec@5 87.500 (92.546)
Epoch: [36][1480/3706], lr: 0.00100	Time 0.693 (0.659)	Data 0.000 (0.003)	Loss 0.5129 (0.6945)	Prec@1 87.500 (79.613)	Prec@5 93.750 (92.547)
Epoch: [36][1500/3706], lr: 0.00100	Time 0.695 (0.659)	Data 0.000 (0.003)	Loss 0.5395 (0.6939)	Prec@1 84.375 (79.630)	Prec@5 87.500 (92.545)
Epoch: [36][1520/3706], lr: 0.00100	Time 0.712 (0.659)	Data 0.000 (0.003)	Loss 0.5579 (0.6934)	Prec@1 81.250 (79.619)	Prec@5 96.875 (92.575)
Epoch: [36][1540/3706], lr: 0.00100	Time 0.708 (0.659)	Data 0.000 (0.003)	Loss 0.2454 (0.6930)	Prec@1 93.750 (79.634)	Prec@5 100.000 (92.568)
Epoch: [36][1560/3706], lr: 0.00100	Time 0.710 (0.659)	Data 0.000 (0.003)	Loss 0.8546 (0.6932)	Prec@1 78.125 (79.616)	Prec@5 81.250 (92.567)
Epoch: [36][1580/3706], lr: 0.00100	Time 0.715 (0.659)	Data 0.000 (0.003)	Loss 1.1008 (0.6953)	Prec@1 75.000 (79.586)	Prec@5 87.500 (92.540)
Epoch: [36][1600/3706], lr: 0.00100	Time 0.705 (0.659)	Data 0.000 (0.003)	Loss 0.5489 (0.6946)	Prec@1 81.250 (79.605)	Prec@5 90.625 (92.557)
Epoch: [36][1620/3706], lr: 0.00100	Time 0.705 (0.659)	Data 0.000 (0.003)	Loss 0.6597 (0.6944)	Prec@1 75.000 (79.617)	Prec@5 100.000 (92.551)
Epoch: [36][1640/3706], lr: 0.00100	Time 0.713 (0.659)	Data 0.001 (0.003)	Loss 0.6549 (0.6934)	Prec@1 84.375 (79.641)	Prec@5 96.875 (92.571)
Epoch: [36][1660/3706], lr: 0.00100	Time 0.655 (0.659)	Data 0.000 (0.003)	Loss 0.7661 (0.6933)	Prec@1 78.125 (79.651)	Prec@5 93.750 (92.585)
Epoch: [36][1680/3706], lr: 0.00100	Time 0.653 (0.659)	Data 0.000 (0.003)	Loss 0.5335 (0.6939)	Prec@1 87.500 (79.642)	Prec@5 90.625 (92.575)
Epoch: [36][1700/3706], lr: 0.00100	Time 0.653 (0.659)	Data 0.000 (0.003)	Loss 0.8455 (0.6945)	Prec@1 75.000 (79.626)	Prec@5 90.625 (92.580)
Epoch: [36][1720/3706], lr: 0.00100	Time 0.659 (0.659)	Data 0.000 (0.003)	Loss 0.5111 (0.6935)	Prec@1 90.625 (79.650)	Prec@5 90.625 (92.593)
Epoch: [36][1740/3706], lr: 0.00100	Time 0.654 (0.659)	Data 0.000 (0.003)	Loss 0.5541 (0.6931)	Prec@1 81.250 (79.663)	Prec@5 96.875 (92.605)
Epoch: [36][1760/3706], lr: 0.00100	Time 0.652 (0.659)	Data 0.001 (0.003)	Loss 0.6893 (0.6930)	Prec@1 78.125 (79.648)	Prec@5 93.750 (92.614)
Epoch: [36][1780/3706], lr: 0.00100	Time 0.650 (0.659)	Data 0.000 (0.003)	Loss 0.4676 (0.6927)	Prec@1 81.250 (79.664)	Prec@5 96.875 (92.622)
Epoch: [36][1800/3706], lr: 0.00100	Time 0.634 (0.659)	Data 0.000 (0.003)	Loss 0.5791 (0.6923)	Prec@1 87.500 (79.676)	Prec@5 93.750 (92.627)
Epoch: [36][1820/3706], lr: 0.00100	Time 0.632 (0.659)	Data 0.000 (0.003)	Loss 0.6823 (0.6920)	Prec@1 84.375 (79.685)	Prec@5 90.625 (92.629)
Epoch: [36][1840/3706], lr: 0.00100	Time 0.721 (0.659)	Data 0.000 (0.003)	Loss 0.6538 (0.6918)	Prec@1 78.125 (79.692)	Prec@5 96.875 (92.626)
Epoch: [36][1860/3706], lr: 0.00100	Time 0.685 (0.659)	Data 0.000 (0.003)	Loss 0.8957 (0.6931)	Prec@1 75.000 (79.651)	Prec@5 90.625 (92.610)
Epoch: [36][1880/3706], lr: 0.00100	Time 0.687 (0.658)	Data 0.000 (0.003)	Loss 0.5642 (0.6925)	Prec@1 84.375 (79.662)	Prec@5 93.750 (92.615)
Epoch: [36][1900/3706], lr: 0.00100	Time 0.703 (0.658)	Data 0.000 (0.003)	Loss 0.5896 (0.6919)	Prec@1 84.375 (79.664)	Prec@5 93.750 (92.629)
Epoch: [36][1920/3706], lr: 0.00100	Time 0.713 (0.658)	Data 0.000 (0.003)	Loss 1.0923 (0.6917)	Prec@1 75.000 (79.677)	Prec@5 84.375 (92.618)
Epoch: [36][1940/3706], lr: 0.00100	Time 0.650 (0.658)	Data 0.000 (0.003)	Loss 0.9530 (0.6922)	Prec@1 65.625 (79.671)	Prec@5 90.625 (92.620)
Epoch: [36][1960/3706], lr: 0.00100	Time 0.652 (0.658)	Data 0.000 (0.003)	Loss 0.4275 (0.6918)	Prec@1 87.500 (79.679)	Prec@5 96.875 (92.622)
Epoch: [36][1980/3706], lr: 0.00100	Time 0.651 (0.658)	Data 0.000 (0.003)	Loss 0.5064 (0.6925)	Prec@1 84.375 (79.638)	Prec@5 100.000 (92.621)
Epoch: [36][2000/3706], lr: 0.00100	Time 0.656 (0.658)	Data 0.000 (0.003)	Loss 0.6658 (0.6926)	Prec@1 78.125 (79.637)	Prec@5 90.625 (92.615)
Epoch: [36][2020/3706], lr: 0.00100	Time 0.652 (0.658)	Data 0.000 (0.003)	Loss 0.6602 (0.6929)	Prec@1 84.375 (79.637)	Prec@5 93.750 (92.609)
Epoch: [36][2040/3706], lr: 0.00100	Time 0.653 (0.658)	Data 0.000 (0.003)	Loss 0.7254 (0.6930)	Prec@1 81.250 (79.641)	Prec@5 93.750 (92.614)
Epoch: [36][2060/3706], lr: 0.00100	Time 0.661 (0.658)	Data 0.000 (0.003)	Loss 0.6370 (0.6926)	Prec@1 75.000 (79.649)	Prec@5 93.750 (92.617)
Epoch: [36][2080/3706], lr: 0.00100	Time 0.654 (0.658)	Data 0.000 (0.003)	Loss 0.6473 (0.6927)	Prec@1 84.375 (79.648)	Prec@5 93.750 (92.613)
Epoch: [36][2100/3706], lr: 0.00100	Time 0.639 (0.658)	Data 0.001 (0.003)	Loss 0.2510 (0.6924)	Prec@1 90.625 (79.653)	Prec@5 100.000 (92.612)
Epoch: [36][2120/3706], lr: 0.00100	Time 0.737 (0.658)	Data 0.000 (0.002)	Loss 0.3459 (0.6914)	Prec@1 84.375 (79.684)	Prec@5 96.875 (92.626)
Epoch: [36][2140/3706], lr: 0.00100	Time 0.706 (0.658)	Data 0.000 (0.002)	Loss 0.4702 (0.6907)	Prec@1 84.375 (79.703)	Prec@5 96.875 (92.644)
Epoch: [36][2160/3706], lr: 0.00100	Time 0.669 (0.658)	Data 0.000 (0.002)	Loss 0.7956 (0.6905)	Prec@1 78.125 (79.706)	Prec@5 93.750 (92.658)
Epoch: [36][2180/3706], lr: 0.00100	Time 0.685 (0.658)	Data 0.000 (0.002)	Loss 1.3779 (0.6910)	Prec@1 56.250 (79.694)	Prec@5 84.375 (92.651)
Epoch: [36][2200/3706], lr: 0.00100	Time 0.709 (0.658)	Data 0.000 (0.002)	Loss 1.1996 (0.6908)	Prec@1 65.625 (79.700)	Prec@5 84.375 (92.650)
Epoch: [36][2220/3706], lr: 0.00100	Time 0.648 (0.658)	Data 0.000 (0.002)	Loss 0.7411 (0.6918)	Prec@1 75.000 (79.674)	Prec@5 90.625 (92.633)
Epoch: [36][2240/3706], lr: 0.00100	Time 0.648 (0.658)	Data 0.000 (0.002)	Loss 0.3984 (0.6919)	Prec@1 87.500 (79.659)	Prec@5 93.750 (92.626)
Epoch: [36][2260/3706], lr: 0.00100	Time 0.655 (0.658)	Data 0.000 (0.002)	Loss 0.9220 (0.6927)	Prec@1 71.875 (79.640)	Prec@5 87.500 (92.622)
Epoch: [36][2280/3706], lr: 0.00100	Time 0.653 (0.658)	Data 0.000 (0.002)	Loss 0.9696 (0.6931)	Prec@1 78.125 (79.639)	Prec@5 90.625 (92.612)
Epoch: [36][2300/3706], lr: 0.00100	Time 0.706 (0.658)	Data 0.000 (0.002)	Loss 1.0533 (0.6931)	Prec@1 71.875 (79.647)	Prec@5 87.500 (92.612)
Epoch: [36][2320/3706], lr: 0.00100	Time 0.706 (0.658)	Data 0.000 (0.002)	Loss 0.7922 (0.6933)	Prec@1 78.125 (79.638)	Prec@5 93.750 (92.610)
Epoch: [36][2340/3706], lr: 0.00100	Time 0.706 (0.658)	Data 0.000 (0.002)	Loss 0.7594 (0.6928)	Prec@1 71.875 (79.648)	Prec@5 90.625 (92.618)
Epoch: [36][2360/3706], lr: 0.00100	Time 0.708 (0.658)	Data 0.000 (0.002)	Loss 1.1458 (0.6928)	Prec@1 65.625 (79.643)	Prec@5 87.500 (92.625)
Epoch: [36][2380/3706], lr: 0.00100	Time 0.711 (0.658)	Data 0.000 (0.002)	Loss 0.3236 (0.6930)	Prec@1 90.625 (79.630)	Prec@5 96.875 (92.612)
Epoch: [36][2400/3706], lr: 0.00100	Time 0.707 (0.658)	Data 0.000 (0.002)	Loss 1.0623 (0.6928)	Prec@1 68.750 (79.649)	Prec@5 84.375 (92.611)
Epoch: [36][2420/3706], lr: 0.00100	Time 0.610 (0.658)	Data 0.000 (0.002)	Loss 1.2294 (0.6937)	Prec@1 65.625 (79.618)	Prec@5 78.125 (92.591)
Epoch: [36][2440/3706], lr: 0.00100	Time 0.608 (0.658)	Data 0.000 (0.002)	Loss 0.5671 (0.6940)	Prec@1 84.375 (79.600)	Prec@5 90.625 (92.581)
Epoch: [36][2460/3706], lr: 0.00100	Time 0.617 (0.658)	Data 0.000 (0.002)	Loss 0.8335 (0.6944)	Prec@1 75.000 (79.590)	Prec@5 96.875 (92.579)
Epoch: [36][2480/3706], lr: 0.00100	Time 0.613 (0.658)	Data 0.000 (0.002)	Loss 0.4124 (0.6944)	Prec@1 90.625 (79.599)	Prec@5 100.000 (92.567)
Epoch: [36][2500/3706], lr: 0.00100	Time 0.623 (0.658)	Data 0.000 (0.002)	Loss 0.8027 (0.6951)	Prec@1 75.000 (79.586)	Prec@5 90.625 (92.558)
Epoch: [36][2520/3706], lr: 0.00100	Time 0.637 (0.658)	Data 0.000 (0.002)	Loss 0.8349 (0.6949)	Prec@1 71.875 (79.598)	Prec@5 90.625 (92.558)
