0.16956648230552673,0.6594973802566528
0.1682005524635315,0.5223274827003479
0.2461760938167572,0.4197600483894348
0.32149696350097656,0.34384238719940186
0.3598948121070862,0.26625707745552063
0.5078442096710205,0.5014740824699402
0.6561291217803955,0.4557543694972992
0.7440860867500305,0.43080589175224304
0.8223657608032227,0.41195404529571533
0.5473222136497498,0.5809966921806335
0.719817042350769,0.5589824318885803
0.8311688899993896,0.5431966185569763
0.9202152490615845,0.536604642868042
0.5397571921348572,0.6523232460021973
0.6985259056091309,0.6463361978530884
0.8003962635993958,0.6314918398857117
0.8823084831237793,0.6233251094818115
0.49684932827949524,0.7250149846076965
0.6102937459945679,0.7583903074264526
0.6829190850257874,0.7715248465538025
0.7481957674026489,0.7831040620803833
